historical_campaign_id,campaign_name,industry,campaign_type,audience_type,channels,budget,audience_size,treated_count,control_count,treated_conversion_rate,control_conversion_rate,incremental_lift_points,relative_uplift_percent,revenue_per_conversion,campaign_revenue,negative_response_rate,unsubscribe_rate,complaint_rate,notes
HIST_2262,Cohort Hub v6 - Loyalty Boost,Education,Loyalty,Broad,"Paid Search, Email",110000,437074,339587,97487,35.08,29.38,5.7,19.4,360,39631573.87,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2263,DevForge Live v7 - Awareness,Events,Awareness,Broad,"PR, Organic Social, Webinar",8500,239814,193626,46188,26.57,22.44,4.13,18.4,520,2775272.64,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2264,AuroraWear Q2 2026 - Loyalty Boost,B2C Retail,Loyalty,Specific,"Influencer, Email",36000,771197,627901,143296,39.04,34.48,4.56,13.2,110,20649235.9,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2265,Apex Workspace 2027 - Awareness,B2B SaaS,Awareness,Broad,performance marketing,214500,86123,68290,17833,31.04,28.25,2.79,9.9,1200,1843865.4,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2266,DevForge Live 2027 - App Adoption,Events,App Adoption,Specific,"Webinar, Paid Social (LinkedIn), PR, Organic Social, Email",99000,187980,147741,40239,97948.13,30.27,97917.86,323481.5,520,79084221284.8,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2267,Stackr NA - Renewal Drive,Fintech,Renewal,Broad,"Paid Search, Email, Paid Social (Meta)",470000,407370,328000,79370,78.29,73.44,4.85,6.6,420,98185712.44,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2268,ZestMart Black Friday - Seasonal Promo,E-commerce,Seasonal Promotion,Broad,"Display, Paid Social (Meta)",445000,1154619,890836,263783,5.01,2.47,2.54,102.8,95,2229450.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2269,RetailNext World - Trial Conversion Push #3,Events,Trial-to-Paid Conversion,Broad,online,178000,323456,258843,64613,16.61,13.67,2.94,21.5,520,2089718.72,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2270,GlideFi v8 - Lead Gen,Fintech,Lead Generation,Specific,"In-app, Influencer, Email",110000,301975,242856,59119,4675.35,4.09,4671.26,114211.7,420,4180447371.24,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2271,Lumio Wallet 2027 - Renewal Drive #2,Fintech,Renewal,Broad,"In-app, Influencer, Push Notifications, Email",54000,734309,583050,151259,55.04,1.83,53.21,2907.7,420,122813085.7,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2272,LearnRise Academy - Loyalty Boost,Education,Loyalty,Broad,"Webinar, Email, YouTube",58000,339959,268525,71434,38.27,33.69,4.58,13.6,360,6603990.6,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2273,BoxBloom - Upsell Wave,E-commerce,Upsell,Broad,performance marketing,29000,1082645,853524,229121,7.84,6.53,1.31,20.1,95,3862428.53,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2274,Orbit Connect 2027 - App Adoption #3,Telecom,App Adoption,Specific,"SMS, Display",39000,207648,163902,43746,15.77,14.73,1.04,7.1,470,615030.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2275,Nimbus Mobile Q2 2026 - Retention Sprint #2,Telecom,Retention,Specific,"OOH, Direct Mail, Paid Search",411000,422903,334413,88490,2.31,1.99,0.32,16.1,470,3236971.12,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2276,BoxBloom - App Adoption,E-commerce,App Adoption,Broad,"Email, Affiliate",245000,902028,686402,215626,45575.76,28.77,45546.99,158314.2,95,24350823210.41,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2277,BlueCrest Bank 2027 - Retention Sprint,Banking,Retention,Broad,paid media,728000,831134,667937,163197,0.95,0.83,0.12,14.5,650,1919461.7,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2278,Glide Cruises EMEA - Trial Conversion Push,Travel,Trial-to-Paid Conversion,Broad,social,210000,654876,508300,146576,3.85,1.71,2.14,125.1,880,8297991.24,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2279,PageNest - Event Reg Push,Consumer Subscription,Event Registration,Specific,"Influencer, Paid Social (Meta)",145000,110045,89520,20525,7832.63,11.67,7820.96,67017.7,140,689028628.47,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2280,Helix Advisory Q4 2026 - Loyalty Boost,Professional Services,Loyalty,Specific,"Email, PR",95000,29192,23265,5927,28.35,25.27,3.08,12.2,1800,9913598.1,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2281,Forge Platform US - Seasonal Promo #2,B2B SaaS,Seasonal Promotion,Broad,online,64000,81283,66019,15264,3.69,3.28,0.41,12.5,1200,4428.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2282,BlueCrest Bank Nordics - Launch,Banking,Product Launch,Specific,"Direct Mail, Programmatic",466000,198642,153904,44738,5888.38,4679.81,1208.57,25.8,650,3827447.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2283,Quanta Strategy Open Enrollment - Cross-sell Drive,Professional Services,Cross-sell,Broad,"Paid Social (LinkedIn), Webinar, Email, Content Syndication, PR",10000,59504,48247,11257,9.04,2.93,6.11,208.5,1800,7834968.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2284,RetailNext World Q1 2026 - Launch,Events,Product Launch,Specific,"Webinar, Email, PR, Organic Social, Paid Social (LinkedIn)",75000,141298,112242,29056,7608.87,4966.88,2641.99,53.2,520,3956612.4,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2285,Coastline Apparel 2026 - Seasonal Promo,B2C Retail,Seasonal Promotion,Broad,"Display, Connected TV",135000,1039717,804980,234737,2.97,2.47,0.5,20.2,110,400950.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2286,Vaulted UK - Cross-sell Drive,Fintech,Cross-sell,Broad,"Paid Search, Influencer, Paid Social (Meta), Push Notifications, In-app",310000,340983,271430,69553,7.03,1.25,5.78,462.4,420,7766341.88,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2287,Pinecrest Trust - Launch #2,Banking,Product Launch,Specific,"Programmatic, Direct Mail, Paid Search",340000,207654,169500,38154,5.58,0.82,4.76,580.5,650,5520656.7,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2288,Nimbus Mobile v6 - Renewal Drive,Telecom,Renewal,Broad,"OOH, Display",165000,712371,549055,163316,83.46,75.77,7.69,10.1,470,159557667.91,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2289,Hearth&Home Box - Win-Back #3,Consumer Subscription,Customer Reactivation,Specific,"Influencer, Email, Push Notifications, In-app",220000,117486,90306,27180,4.43,2.31,2.12,91.8,140,527176.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2290,PageNest 2027 - Lead Gen,Consumer Subscription,Lead Generation,Specific,digital,324000,222296,171699,50597,7.06,5.12,1.94,37.9,140,164347.2,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2291,Northstar Mutual Fall - Cross-sell Drive,Insurance,Cross-sell,Broad,performance marketing,61000,525173,422948,102225,4.61,2.74,1.87,68.2,780,9045486.61,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2292,Forge Accounting 2027 - Trial Conversion Push #2,Professional Services,Trial-to-Paid Conversion,Broad,"Paid Social (LinkedIn), Email, PR, Content Syndication",74000,45359,34554,10805,3.72,2.31,1.41,61.0,1800,2261172.24,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2293,Lumio Wallet APAC - Event Reg Push,Fintech,Event Registration,Broad,online,217000,392191,312992,79199,6.14,1.13,5.01,443.4,420,3782558.05,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2294,InsureCon 2026 - Event Reg Push,Events,Event Registration,Broad,"Email, Paid Social (LinkedIn), Organic Social, PR, Webinar",140000,289620,235416,54204,2236.32,6.45,2229.87,34571.6,520,2781926619.26,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2295,Truecover 2026 - App Adoption,Insurance,App Adoption,Broad,"Email, Paid Search",120000,787639,640873,146766,24.76,20.4,4.36,21.4,780,21843703.81,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2296,Apex Legal - Loyalty Boost,Professional Services,Loyalty,Broad,social,51000,46390,36096,10294,38.48,35.08,3.4,9.7,1800,12016611.36,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2297,Vaulted v6 - Lead Gen,Fintech,Lead Generation,Broad,"Email, Paid Social (Meta), Push Notifications, Influencer",125000,428142,334541,93601,7.35,6.73,0.62,9.2,420,918750.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2298,VivaHealth 2026 - Launch,Healthcare,Product Launch,Specific,"Display, PR, Direct Mail",665000,352938,281412,71526,7513.24,4787.82,2725.42,56.9,540,4057149.6,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2299,Helix Advisory 2026 - Win-Back,Professional Services,Customer Reactivation,Broad,"PR, Email",110000,62816,51289,11527,14.93,10.48,4.45,42.5,1800,11234406.96,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2300,AuroraWear Summer - Loyalty Boost,B2C Retail,Loyalty,Broad,"Paid Social (Meta), Influencer, Display, OOH, Connected TV",290000,1036556,826230,210326,29.3,25.68,3.62,14.1,110,23806657.27,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2301,Drift Footwear EMEA - Seasonal Promo,B2C Retail,Seasonal Promotion,Specific,"OOH, Connected TV, Influencer, Email, SMS",35000,551889,445309,106580,4.55,2.37,2.18,92.0,110,159250.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2302,Drift Footwear - Seasonal Promo #2,B2C Retail,Seasonal Promotion,Broad,paid media,240000,1309932,1046403,263529,5.4,4.04,1.36,33.7,110,1296000.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2303,Northstar Mutual v2 - Lead Gen,Insurance,Lead Generation,Broad,paid media,470000,865114,687917,177197,8.85,7.91,0.94,11.9,780,4159500.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2304,PayLane v7 - Seasonal Promo,Fintech,Seasonal Promotion,Broad,email and ads,406000,582054,476212,105842,4.86,3.08,1.78,57.8,420,7407718.92,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2305,Helix Advisory US - Awareness,Professional Services,Awareness,Broad,"Paid Social (LinkedIn), Email, PR, Webinar",94000,64628,51896,12732,40.49,37.0,3.49,9.4,1800,3806060.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2306,VivaHealth Nordics - Lead Gen,Healthcare,Lead Generation,Specific,"PR, Direct Mail, Paid Search, Email, Display",530000,356742,272526,84216,5.69,1.12,4.57,408.0,540,9053968.97,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2307,Orbit Connect 2027 - Renewal Drive,Telecom,Renewal,Specific,"Paid Search, SMS, Direct Mail, Display",185000,650536,524039,126497,83.3,74.3,9.0,12.1,470,189617689.24,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2308,FutureStack Conference - Event Reg Push #4,Events,Event Registration,Broad,"Paid Social (LinkedIn), Webinar, Email, Organic Social, PR",110000,246948,187944,59004,4072.47,11.88,4060.59,34180.1,520,4319631462.28,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2309,FlowOps - Retention Sprint,B2B SaaS,Retention,Specific,"Content Syndication, Account-Based Marketing",135000,36361,28014,8347,1.99,1.89,0.1,5.3,1200,459307.92,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2310,Apex Legal Fall - Trial Conversion Push #2,Professional Services,Trial-to-Paid Conversion,Broad,social and email,36000,55922,44112,11810,7.43,2.35,5.08,216.2,1800,4270451.94,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2311,Bundlr v3 - Awareness,E-commerce,Awareness,Broad,"Display, Affiliate, Paid Social (Meta), Push Notifications",370000,1620950,1319331,301619,14.55,0.82,13.73,1674.4,95,1804096.67,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2312,FitFuel 2027 - Retention Sprint #2,Consumer Subscription,Retention,Specific,email and ads,135000,199312,155628,43684,61.18,57.47,3.71,6.5,140,2128811.94,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2313,Sterling Federal Q2 2026 - Lead Gen,Banking,Lead Generation,Specific,"Paid Search, Display, Direct Mail",495000,152387,123560,28827,4043.48,9.7,4033.78,41585.4,650,2935742371.38,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2314,Northbeam Consulting 2027 - Loyalty Boost,Professional Services,Loyalty,Broad,social and email,102500,39739,31131,8608,41.76,37.91,3.85,10.2,1800,17055619.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2315,BoxBloom - Renewal Drive #3,E-commerce,Renewal,Broad,"Push Notifications, Display, Affiliate, Paid Search, SMS",295000,975509,765155,210354,78.86,77.01,1.85,2.4,95,53613077.46,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2316,Lumen Home UK - Loyalty Boost,B2C Retail,Loyalty,Broad,"Connected TV, Display, Paid Social (Meta), Email, OOH",314500,854814,677664,177150,40.67,37.67,3.0,8.0,110,12790715.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2317,NorthBridge Bank v2 - Cross-sell Drive,Banking,Cross-sell,Broad,"Display, Paid Search, Direct Mail, Email, Programmatic",590000,712780,551892,160888,7.4,5.02,2.38,47.4,650,5663832.72,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2318,Halcyon Beauty 2027 - Win-Back,B2C Retail,Customer Reactivation,Specific,"SMS, OOH, Connected TV, Influencer",280000,828655,638882,189773,11.02,1.04,9.98,959.6,110,6318265.21,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2319,Lumen Home Q1 2026 - Renewal Drive,B2C Retail,Renewal,Specific,paid media,330000,553900,449067,104833,80.21,74.92,5.29,7.1,110,18277757.5,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2320,FiberOne - Awareness,Telecom,Awareness,Broad,"Paid Search, SMS, Email, Direct Mail",553000,734400,579639,154761,31.74,28.22,3.52,12.5,470,14917.8,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2321,Edulane Open Enrollment - Lead Gen #2,Education,Lead Generation,Broad,"YouTube, Email, Webinar, Paid Social (Meta), Paid Search",89000,270139,219612,50527,14.32,3.85,10.47,271.9,360,11269060.99,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2322,InsureCon Q1 2027 - Cross-sell Drive,Events,Cross-sell,Broad,"Paid Social (LinkedIn), Email",175000,242219,191046,51173,8.49,2.16,6.33,293.1,520,7677911.12,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2323,Cartly v6 - Renewal Drive,E-commerce,Renewal,Specific,"Display, Paid Social (Meta)",74000,732648,571042,161606,82.04,73.66,8.38,11.4,95,35002968.99,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2324,Northbeam Consulting Q3 2026 - App Adoption,Professional Services,App Adoption,Broad,"Content Syndication, Webinar, PR, Email",100000,63551,50462,13089,71678.44,20.1,71658.34,356509.2,1800,61043796570.96,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2325,Sterling Federal v2 - Cross-sell Drive #3,Banking,Cross-sell,Broad,"Programmatic, Paid Search, Direct Mail, Email",690000,520393,413978,106415,3.2,1.73,1.47,85.0,650,8570036.8,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2326,DataPilot v7 - Launch,B2B SaaS,Product Launch,Broad,"Email, Paid Search",50000,61777,49764,12013,9547.25,6497.16,3050.09,46.9,1200,11456700.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2327,PageNest v8 - Launch,Consumer Subscription,Product Launch,Specific,performance marketing,50000,143623,115151,28472,6127.55,5607.44,520.11,9.3,140,306377500.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2328,Lumen+ EU - Trial Conversion Push,Consumer Subscription,Trial-to-Paid Conversion,Specific,"Push Notifications, In-app, Email, Influencer",125000,85340,65020,20320,11.01,1.25,9.76,780.8,140,951706.6,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2329,Beacon Life Q3 2026 - Upsell Wave,Insurance,Upsell,Specific,"Display, Email, Paid Search, Direct Mail",275000,409172,324105,85067,5.67,3.7,1.97,53.2,780,14327499.19,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2330,Stratus ERP - Upsell Wave,B2B SaaS,Upsell,Specific,"Paid Search, Webinar",30000,35034,27836,7198,5.91,4.54,1.37,30.2,1200,1783921.68,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2331,Pinecrest Trust 2026 - Launch,Banking,Product Launch,Broad,email and ads,685000,526157,406309,119848,7875.92,5839.75,2036.17,34.9,650,5119348.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2332,Apex Workspace v8 - App Adoption,B2B SaaS,App Adoption,Broad,"Email, Content Syndication, Account-Based Marketing, Webinar, Paid Social (LinkedIn)",205000,62166,48190,13976,26267.11,26.33,26240.78,99661.1,1200,15527014063.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2333,Lumio Wallet Q3 2027 - Win-Back,Fintech,Customer Reactivation,Broad,paid media,130000,578678,446587,132091,16.31,12.91,3.4,26.3,420,2965109.07,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2334,FitFuel v7 - Loyalty Boost,Consumer Subscription,Loyalty,Specific,"Email, Influencer, Paid Social (Meta), In-app",210000,119696,92941,26755,16.14,1.35,14.79,1095.6,140,2013597.35,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2335,DataPilot Summer - Lead Gen #2,B2B SaaS,Lead Generation,Broad,"Paid Search, Content Syndication, Paid Social (LinkedIn), Account-Based Marketing, Webinar",42000,67371,54410,12961,4630.65,7.95,4622.7,58147.2,1200,2966431435.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2336,Helix DevTools Q2 2026 - Renewal Drive,B2B SaaS,Renewal,Specific,"Content Syndication, Email, Webinar",155000,42476,32554,9922,83.25,77.28,5.97,7.7,1200,29915055.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2337,Hearth&Home Box 2026 - Trial Conversion Push #2,Consumer Subscription,Trial-to-Paid Conversion,Specific,"In-app, Influencer, Push Notifications, Email",63000,204791,156114,48677,20.66,18.83,1.83,9.7,140,4285553.38,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2338,Bundlr Q2 2026 - Loyalty Boost,E-commerce,Loyalty,Broad,"Affiliate, Display, Paid Search",20000,945000,732446,212554,38.59,34.69,3.9,11.2,95,23211595.58,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2339,FiberOne v2 - App Adoption,Telecom,App Adoption,Specific,online,300000,197087,153559,43528,29.08,25.6,3.48,13.6,470,13667.6,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2340,MediBridge - Lead Gen,Healthcare,Lead Generation,Broad,online,365000,1000000,772095,227905,8.04,6.4,1.64,25.6,540,16237584.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2341,DataPilot v3 - Trial Conversion Push,B2B SaaS,Trial-to-Paid Conversion,Broad,social,155000,42992,33696,9296,11.68,3.43,8.25,240.5,1200,2253632.64,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2342,Glide Cruises - Awareness,Travel,Awareness,Specific,"Display, Connected TV, Paid Social (Meta), Email",220000,273412,223543,49869,37.5,31.31,6.19,19.8,880,7776568.8,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2343,Truecover - Lead Gen,Insurance,Lead Generation,Specific,"Email, Direct Mail, Paid Search",590000,428517,349035,79482,3.01,1.85,1.16,62.7,780,7726633.28,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2344,ClearWave 2027 - Event Reg Push,Telecom,Event Registration,Specific,"Direct Mail, SMS, Paid Search",303000,368091,295317,72774,11.93,8.54,3.39,39.7,470,14550648.78,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2345,Saltwater Co. - App Adoption,B2C Retail,App Adoption,Broad,"Paid Social (Meta), Influencer, Connected TV",125000,1144118,889196,254922,84681.21,20.19,84661.02,419321.5,110,64690254243.55,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2346,Glide Cruises Back-to-School - Win-Back,Travel,Customer Reactivation,Specific,"Paid Search, Paid Social (Meta), Email, Display, Influencer",51500,255459,196138,59321,10.49,2.38,8.11,340.8,880,18587205.82,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2347,AzureTrails Q1 2026 - Trial Conversion Push,Travel,Trial-to-Paid Conversion,Specific,"Influencer, Connected TV",205000,221667,172433,49234,6.34,1.54,4.8,311.7,880,6542225.71,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2348,Apex Legal - Seasonal Promo #2,Professional Services,Seasonal Promotion,Specific,"Content Syndication, PR",120000,31533,24022,7511,4.95,3.1,1.85,59.7,1800,594000.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2349,Lumio Wallet Winter - Lead Gen,Fintech,Lead Generation,Broad,"Push Notifications, Paid Social (Meta), Paid Search, Influencer, Email",89000,345877,276767,69110,3.33,1.12,2.21,197.3,420,3731590.67,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2350,ShopHaven v2 - Seasonal Promo,E-commerce,Seasonal Promotion,Broad,social and email,37000,1895050,1518098,376952,2.24,2.14,0.1,4.7,95,82880.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2351,Anchor National Q1 2026 - Win-Back,Banking,Customer Reactivation,Broad,performance marketing,317000,444343,338957,105386,3.2,0.75,2.45,326.7,650,4427072.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2352,Helix DevTools NA - App Adoption,B2B SaaS,App Adoption,Broad,"Paid Social (LinkedIn), Account-Based Marketing, Email, Content Syndication, Webinar",222000,55152,43378,11774,24.39,22.18,2.21,10.0,1200,12790701.36,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2353,Forge Platform 2027 - Lead Gen,B2B SaaS,Lead Generation,Broad,"Content Syndication, Webinar",175000,65228,51133,14095,3989.96,9.83,3980.13,40489.6,1200,1947212198.88,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2354,MarketRise Q2 2026 - Lead Gen,E-commerce,Lead Generation,Specific,"Paid Search, Push Notifications, Paid Social (Meta), Display",425000,261629,207172,54457,6.96,4.63,2.33,50.3,95,1242493.98,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2355,Pinecrest Trust NA - Upsell Wave,Banking,Upsell,Specific,digital,187000,131171,100533,30638,9.91,7.79,2.12,27.2,650,3160006.66,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2356,Anchor National APAC - Seasonal Promo,Banking,Seasonal Promotion,Specific,social and email,721500,126634,97884,28750,5.24,3.64,1.6,44.0,650,3780660.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_2357,NorthPeak Nordics - App Adoption,B2C Retail,App Adoption,Specific,"OOH, SMS, Display, Connected TV, Paid Social (Meta)",135000,418800,339759,79041,9470.37,13.82,9456.55,68426.6,110,3108929275.45,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
